pSymbol,pExchSeg,pSymbolName,pTrdSymbol,pOptionType,lLotSize
"82568","nse_fo","360ONE","360ONE26JUN1360PE","PE","500"
"82570","nse_fo","360ONE","360ONE26JUN1440PE","PE","500"
"82585","nse_fo","CIPLA","CIPLA26JUN1110PE","PE","375"
"82592","nse_fo","CIPLA","CIPLA26JUN1170CE","CE","375"
"82668","nse_fo","CIPLA","CIPLA26JUN1230CE","CE","375"
"82722","nse_fo","CIPLA","CIPLA26JUN1310CE","CE","375"
"82746","nse_fo","ABB","ABB26MAY5550PE","PE","125"
"82747","nse_fo","ABB","ABB26MAY5650CE","CE","125"
"82749","nse_fo","ABB","ABB26MAY5750CE","CE","125"
"82757","nse_fo","ABB","ABB26MAY6050PE","PE","125"
"82769","nse_fo","CIPLA","CIPLA26JUN1370PE","PE","375"
"82799","nse_fo","AUROPHARMA","AUROPHARMA26MAY840PE","PE","550"
"82800","nse_fo","CIPLA","CIPLA26JUN1470PE","PE","375"
"82801","nse_fo","CIPLA","CIPLA26JUN1490CE","CE","375"
"82820","nse_fo","AUROPHARMA","AUROPHARMA26MAY1000CE","CE","550"
"82823","nse_fo","ABB","ABB26MAY7050CE","CE","125"
"82835","nse_fo","ABB","ABB26MAY7450CE","CE","125"
"82849","nse_fo","ABB","ABB26MAY8300PE","PE","125"
"82874","nse_fo","AUROPHARMA","AUROPHARMA26MAY1240PE","PE","550"
"82876","nse_fo","AUROPHARMA","AUROPHARMA26MAY1260PE","PE","550"
"82878","nse_fo","AUROPHARMA","AUROPHARMA26MAY1280PE","PE","550"
"82885","nse_fo","AUROPHARMA","AUROPHARMA26MAY1360CE","CE","550"
"82891","nse_fo","AUROPHARMA","AUROPHARMA26MAY1420CE","CE","550"
"82892","nse_fo","AUROPHARMA","AUROPHARMA26MAY1420PE","PE","550"
"82897","nse_fo","AUROPHARMA","AUROPHARMA26MAY1480CE","CE","550"
"82909","nse_fo","AUROPHARMA","AUROPHARMA26MAY1560CE","CE","550"
"83006","nse_fo","CIPLA","CIPLA26JUN1860CE","CE","375"
"83016","nse_fo","CIPLA","CIPLA26JUL800CE","CE","425"
"83017","nse_fo","CIPLA","CIPLA26JUL800PE","PE","425"
"83019","nse_fo","CIPLA","CIPLA26JUL840PE","PE","425"
"83022","nse_fo","CIPLA","CIPLA26JUL920CE","CE","425"
"83058","nse_fo","ABB","ABB26JUN5100CE","CE","125"
"83065","nse_fo","CIPLA","CIPLA26JUL1200PE","PE","425"
"83079","nse_fo","CIPLA","CIPLA26JUL1340PE","PE","425"
"83087","nse_fo","CIPLA","CIPLA26JUL1360PE","PE","425"
"83091","nse_fo","CIPLA","CIPLA26JUL1400PE","PE","425"
"83099","nse_fo","CIPLA","CIPLA26JUL1480PE","PE","425"
"83102","nse_fo","CIPLA","CIPLA26JUL1520CE","CE","425"
"83104","nse_fo","CIPLA","CIPLA26JUL1540CE","CE","425"
"83111","nse_fo","ABB","ABB26JUN5600CE","CE","125"
"83112","nse_fo","ABB","ABB26JUN5600PE","PE","125"
"83114","nse_fo","ABB","ABB26JUN5700PE","PE","125"
"83116","nse_fo","ABB","ABB26JUN5800PE","PE","125"
"83118","nse_fo","ABB","ABB26JUN5900PE","PE","125"
"83145","nse_fo","ABB","ABB26JUN6900PE","PE","125"
"83147","nse_fo","ABB","ABB26JUN7000PE","PE","125"
"83161","nse_fo","CIPLA","CIPLA26JUL1760PE","PE","425"
"83171","nse_fo","COALINDIA","COALINDIA26MAY680PE","PE","1350"
"83192","nse_fo","AXISBANK","AXISBANK26MAY960PE","PE","625"
"83206","nse_fo","ABB","ABB26JUN8200CE","CE","125"
"83236","nse_fo","ABCAPITAL","ABCAPITAL26MAY275CE","CE","3100"
"83251","nse_fo","AXISBANK","AXISBANK26MAY1120PE","PE","625"
"83258","nse_fo","AXISBANK","AXISBANK26MAY1200CE","CE","625"
"83262","nse_fo","AXISBANK","AXISBANK26MAY1240CE","CE","625"
"83269","nse_fo","AXISBANK","AXISBANK26MAY1300PE","PE","625"
"83274","nse_fo","AXISBANK","AXISBANK26MAY1360CE","CE","625"
"77393","nse_fo","BHARTIARTL","BHARTIARTL26JUN2340CE","CE","475"
"77405","nse_fo","BHARTIARTL","BHARTIARTL26JUN2680CE","CE","475"
"77422","nse_fo","BHARTIARTL","BHARTIARTL26JUL1440PE","PE","475"
"77425","nse_fo","BHARTIARTL","BHARTIARTL26JUL1520CE","CE","475"
"77444","nse_fo","BHARTIARTL","BHARTIARTL26JUL1880PE","PE","475"
"77467","nse_fo","BHARTIARTL","BHARTIARTL26JUL2000PE","PE","475"
"77468","nse_fo","BHARTIARTL","BHARTIARTL26JUL2040CE","CE","475"
"77472","nse_fo","FINNIFTY","FINNIFTY26JUN23800CE","CE","60"
"77477","nse_fo","FINNIFTY","FINNIFTY26JUN24000PE","PE","60"
"77493","nse_fo","FINNIFTY","FINNIFTY26JUN24800PE","PE","60"
"77494","nse_fo","FINNIFTY","FINNIFTY26JUN24900CE","CE","60"
"77499","nse_fo","FINNIFTY","FINNIFTY26JUN25100PE","PE","60"
"77503","nse_fo","FINNIFTY","FINNIFTY26JUN25300PE","PE","60"
"77505","nse_fo","FINNIFTY","FINNIFTY26JUN25400PE","PE","60"
"77512","nse_fo","FINNIFTY","FINNIFTY26JUN25600PE","PE","60"
"77515","nse_fo","FINNIFTY","FINNIFTY26JUN25800CE","CE","60"
"77523","nse_fo","FINNIFTY","FINNIFTY26JUN26200CE","CE","60"
"77530","nse_fo","FINNIFTY","FINNIFTY26JUN26500PE","PE","60"
"77541","nse_fo","FINNIFTY","FINNIFTY26JUN27000CE","CE","60"
"77547","nse_fo","FINNIFTY","FINNIFTY26JUN27100CE","CE","60"
"77548","nse_fo","FINNIFTY","FINNIFTY26JUN27100PE","PE","60"
"77556","nse_fo","FINNIFTY","FINNIFTY26JUN27300PE","PE","60"
"77588","nse_fo","BHARTIARTL","BHARTIARTL26JUL2200PE","PE","475"
"77610","nse_fo","BHARTIARTL","BHARTIARTL26JUL2400CE","CE","475"
"77621","nse_fo","BHARTIARTL","BHARTIARTL26JUL2480PE","PE","475"
"77625","nse_fo","FINNIFTY","FINNIFTY26JUN28200CE","CE","60"
"77634","nse_fo","FINNIFTY","FINNIFTY26JUN28600CE","CE","60"
"77646","nse_fo","FINNIFTY","FINNIFTY26JUN29200CE","CE","60"
"77657","nse_fo","BHEL","BHEL26JUN282.5PE","PE","2625"
"77661","nse_fo","BHEL","BHEL26JUN292.5PE","PE","2625"
"77677","nse_fo","BHEL","BHEL26JUN332.5PE","PE","2625"
"77695","nse_fo","FINNIFTY","FINNIFTY26JUN30500PE","PE","60"
"77713","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN7800CE","CE","120"
"77722","nse_fo","ADANIPORTS","ADANIPORTS26MAY1120PE","PE","475"
"77735","nse_fo","BHEL","BHEL26JUN392.5PE","PE","2625"
"77736","nse_fo","BHEL","BHEL26JUN397.5CE","CE","2625"
"77741","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN8400CE","CE","120"
"77771","nse_fo","BHEL","BHEL26JUL230PE","PE","2625"
"77786","nse_fo","BHEL","BHEL26JUL285CE","CE","2625"
"77797","nse_fo","BHEL","BHEL26JUL310PE","PE","2625"
"77800","nse_fo","BHEL","BHEL26JUL320CE","CE","2625"
"77801","nse_fo","BHEL","BHEL26JUL320PE","PE","2625"
"77810","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN8600PE","PE","120"
"77820","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN9100PE","PE","120"
"77823","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN9300CE","CE","120"
"77830","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN9600PE","PE","120"
"77835","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN9900CE","CE","120"
"77858","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN10150CE","CE","120"
"77867","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN10250CE","CE","120"
"77870","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN10275PE","PE","120"
"77936","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN10725CE","CE","120"
"77940","nse_fo","BHEL","BHEL26JUL330CE","CE","2625"
"77943","nse_fo","BHEL","BHEL26JUL335PE","PE","2625"
"78015","nse_fo","BHEL","BHEL26JUL345PE","PE","2625"
"78020","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN10875CE","CE","120"
"78023","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN10900PE","PE","120"
"78024","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN10925CE","CE","120"
"78025","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN10925PE","PE","120"
"78027","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN10950CE","CE","120"
"78065","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11000CE","CE","120"
"78068","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11025CE","CE","120"
"78077","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11075PE","PE","120"
"78092","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11225PE","PE","120"
"78094","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11250PE","PE","120"
"78097","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11300CE","CE","120"
"78101","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11350CE","CE","120"
"78105","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11400CE","CE","120"
"78106","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11400PE","PE","120"
"78120","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11575PE","PE","120"
"78122","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11600PE","PE","120"
"78123","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11625CE","CE","120"
"78128","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11675PE","PE","120"
"78131","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11725CE","CE","120"
"78152","nse_fo","BHEL","BHEL26JUL355PE","PE","2625"
"78156","nse_fo","BHEL","BHEL26JUL365CE","CE","2625"
"78167","nse_fo","BHEL","BHEL26JUL390PE","PE","2625"
"78169","nse_fo","BHEL","BHEL26JUL395PE","PE","2625"
"78174","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11800CE","CE","120"
"78177","nse_fo","MIDCPNIFTY","MIDCPNIFTY26JUN11800PE","PE","120"
"78183","nse_fo","BHEL","BHEL26JUL415CE","CE","2625"
"78204","nse_fo","BHEL","BHEL26JUL440PE","PE","2625"
"86891","nse_fo","ANGELONE","ANGELONE26MAY285PE","PE","2500"
"86919","nse_fo","ANGELONE","ANGELONE26JUN240PE","PE","2500"
"86929","nse_fo","DIVISLAB","DIVISLAB26JUL8600CE","CE","100"
"86937","nse_fo","DIVISLAB","DIVISLAB26JUL9400CE","CE","100"
"75919","nse_fo","BANKNIFTY","BANKNIFTY26JUN63100CE","CE","30"
"75935","nse_fo","BANKNIFTY","BANKNIFTY26JUN63600CE","CE","30"
"75940","nse_fo","BANKNIFTY","BANKNIFTY26JUN63800PE","PE","30"
"75950","nse_fo","BANKINDIA","BANKINDIA26JUL100CE","CE","5200"
"75953","nse_fo","BANKINDIA","BANKINDIA26JUL105PE","PE","5200"
"75962","nse_fo","BANKINDIA","BANKINDIA26JUL130CE","CE","5200"
"75974","nse_fo","BANKINDIA","BANKINDIA26JUL160CE","CE","5200"
"75986","nse_fo","BANKINDIA","BANKINDIA26JUL190CE","CE","5200"
"76000","nse_fo","BDL","BDL26JUN1060CE","CE","350"
"76050","nse_fo","ABCAPITAL","ABCAPITAL26MAY230CE","CE","3100"
"84079","nse_fo","ADANIGREEN","ADANIGREEN26MAY970CE","CE","600"
"84097","nse_fo","ADANIGREEN","ADANIGREEN26MAY970PE","PE","600"
"84122","nse_fo","COFORGE","COFORGE26JUN1420PE","PE","375"
"84143","nse_fo","COFORGE","COFORGE26JUL840PE","PE","475"
"84144","nse_fo","COFORGE","COFORGE26JUL880CE","CE","475"
"84155","nse_fo","COFORGE","COFORGE26JUL960CE","CE","475"
"84157","nse_fo","COFORGE","COFORGE26JUL1000CE","CE","475"
"84160","nse_fo","COFORGE","COFORGE26JUL1040PE","PE","475"
"84163","nse_fo","COFORGE","COFORGE26JUL1080PE","PE","475"
"84173","nse_fo","BAJAJFINSV","BAJAJFINSV26MAY1480PE","PE","250"
"84180","nse_fo","BAJAJFINSV","BAJAJFINSV26MAY1600CE","CE","250"
"84195","nse_fo","BAJAJFINSV","BAJAJFINSV26MAY1880PE","PE","250"
"84203","nse_fo","BAJAJFINSV","BAJAJFINSV26MAY2040PE","PE","250"
"84221","nse_fo","BAJAJFINSV","BAJAJFINSV26MAY2200PE","PE","250"
"84238","nse_fo","BAJAJFINSV","BAJAJFINSV26MAY2480CE","CE","250"
"84257","nse_fo","COFORGE","COFORGE26JUL1520PE","PE","475"
"84259","nse_fo","COFORGE","COFORGE26JUL1560PE","PE","475"
"84272","nse_fo","COLPAL","COLPAL26JUN1620PE","PE","225"
"84282","nse_fo","COLPAL","COLPAL26JUN1820PE","PE","225"
"84288","nse_fo","COLPAL","COLPAL26JUN1940PE","PE","225"
"84304","nse_fo","COLPAL","COLPAL26JUN2260CE","CE","225"
"84308","nse_fo","COLPAL","COLPAL26JUN2300PE","PE","225"
"84314","nse_fo","COLPAL","COLPAL26JUN2420PE","PE","225"
"84316","nse_fo","COLPAL","COLPAL26JUN2460PE","PE","225"
"84324","nse_fo","COLPAL","COLPAL26JUN2620PE","PE","225"
"84331","nse_fo","COLPAL","COLPAL26JUN2920CE","CE","225"
"84335","nse_fo","COLPAL","COLPAL26JUL1280CE","CE","275"
"84336","nse_fo","COLPAL","COLPAL26JUL1280PE","PE","275"
"84339","nse_fo","COLPAL","COLPAL26JUL1440CE","CE","275"
"84349","nse_fo","COLPAL","COLPAL26JUL1680CE","CE","275"
"84368","nse_fo","ADANIGREEN","ADANIGREEN26JUN880PE","PE","600"
"84371","nse_fo","ADANIGREEN","ADANIGREEN26JUN920CE","CE","600"
"84373","nse_fo","ADANIGREEN","ADANIGREEN26JUN940CE","CE","600"
"84386","nse_fo","COLPAL","COLPAL26JUL1960PE","PE","275"
"84396","nse_fo","COLPAL","COLPAL26JUL2160PE","PE","275"
"84399","nse_fo","COLPAL","COLPAL26JUL2240CE","CE","275"
"84403","nse_fo","COLPAL","COLPAL26JUL2280CE","CE","275"
"84449","nse_fo","COLPAL","COLPAL26JUL2320PE","PE","275"
"84450","nse_fo","COLPAL","COLPAL26JUL2360CE","CE","275"
"84454","nse_fo","ADANIGREEN","ADANIGREEN26JUN1160PE","PE","600"
"84459","nse_fo","COLPAL","COLPAL26JUL2480PE","PE","275"
"84462","nse_fo","COLPAL","COLPAL26JUL2560CE","CE","275"
"84468","nse_fo","COLPAL","COLPAL26JUL2640PE","PE","275"
"84514","nse_fo","CONCOR","CONCOR26JUN445CE","CE","1250"
"84539","nse_fo","CONCOR","CONCOR26JUN535PE","PE","1250"
"84549","nse_fo","CONCOR","CONCOR26JUN585PE","PE","1250"
"84551","nse_fo","CONCOR","CONCOR26JUN595PE","PE","1250"
"84558","nse_fo","CONCOR","CONCOR26JUN635CE","CE","1250"
"84562","nse_fo","BAJAJHLDNG","BAJAJHLDNG26MAY7600CE","CE","50"
"84569","nse_fo","BAJAJHLDNG","BAJAJHLDNG26MAY8200CE","CE","50"
"84570","nse_fo","BAJAJHLDNG","BAJAJHLDNG26MAY8200PE","PE","50"
"84608","nse_fo","ADANIPORTS","ADANIPORTS26MAY1460CE","CE","475"
"84620","nse_fo","ADANIPORTS","ADANIPORTS26MAY1620CE","CE","475"
"84624","nse_fo","BAJAJHLDNG","BAJAJHLDNG26MAY9200CE","CE","50"
"84637","nse_fo","ADANIPORTS","ADANIPORTS26MAY1740CE","CE","475"
"84653","nse_fo","CONCOR","CONCOR26JUN710PE","PE","1250"
"84666","nse_fo","BAJAJHLDNG","BAJAJHLDNG26MAY10800CE","CE","50"
"84673","nse_fo","BAJAJHLDNG","BAJAJHLDNG26MAY11400PE","PE","50"
"84688","nse_fo","ADANIPORTS","ADANIPORTS26JUN1360PE","PE","475"
"55804","nse_fo","RECLTD","RECLTD26MAY235CE","CE","1400"
"55820","nse_fo","MAZDOCK","MAZDOCK26JUN3600CE","CE","200"
"55825","nse_fo","RVNL","RVNL26JUN205PE","PE","1525"
"55829","nse_fo","MOTHERSON","MOTHERSON26JUN162PE","PE","6150"
"55832","nse_fo","SBIN","SBIN26MAY460CE","CE","750"
"55857","nse_fo","SOLARINDS","SOLARINDS26JUL22500PE","PE","50"
"55869","nse_fo","SUNPHARMA","SUNPHARMA26MAY2760PE","PE","350"
"55872","nse_fo","SUNPHARMA","SUNPHARMA26JUL2520CE","CE","350"
"55878","nse_fo","TATASTEEL","TATASTEEL26JUN157.5CE","CE","2750"
"57184","nse_fo","NIFTY","NIFTY2660226050CE","CE","65"
"57186","nse_fo","OFSS","OFSS26MAY11700CE","CE","75"
"57190","nse_fo","NIFTY","NIFTY2660226150CE","CE","65"
"57192","nse_fo","NIFTY","NIFTY2660226200CE","CE","65"
"57194","nse_fo","NIFTY","NIFTY2660226250CE","CE","65"
"57197","nse_fo","NIFTY","NIFTY2660226300PE","PE","65"
"57200","nse_fo","NIFTY","NIFTY2660226400CE","CE","65"
"57202","nse_fo","NIFTY","NIFTY2660226450CE","CE","65"
"57204","nse_fo","NIFTY","NIFTY2660226500CE","CE","65"
"57214","nse_fo","NIFTY","NIFTY2660226750CE","CE","65"
"57219","nse_fo","OFSS","OFSS26MAY11700PE","PE","75"
"57223","nse_fo","NIFTY","NIFTY2660226900CE","CE","65"
"57232","nse_fo","PAGEIND","PAGEIND26MAY47250CE","CE","15"
"57235","nse_fo","PAGEIND","PAGEIND26MAY47750PE","PE","15"
"55103","nse_fo","HINDPETRO","HINDPETRO26JUN255PE","PE","2025"
"55107","nse_fo","HDFCAMC","HDFCAMC26MAY3420PE","PE","300"
"55117","nse_fo","HDFCAMC","HDFCAMC26MAY3880PE","PE","300"
"55127","nse_fo","HYUNDAI","HYUNDAI26JUL1040PE","PE","275"
"55134","nse_fo","HINDUNILVR","HINDUNILVR26MAY2900CE","CE","300"
"55138","nse_fo","HINDUNILVR","HINDUNILVR26MAY3200CE","CE","300"
"55166","nse_fo","NIFTY","NIFTY26JUN3000CE","CE","65"
"55173","nse_fo","IRFC","IRFC26JUL48PE","PE","5425"
"55174","nse_fo","KALYANKJIL","KALYANKJIL26MAY225CE","CE","1175"
"55189","nse_fo","NIFTY","NIFTY26JUN25500PE","PE","65"
"55205","nse_fo","INDUSINDBK","INDUSINDBK26JUN1100PE","PE","700"
"55210","nse_fo","KAYNES","KAYNES26JUN1700CE","CE","100"
"55212","nse_fo","KAYNES","KAYNES26JUN2050CE","CE","100"
"55215","nse_fo","KAYNES","KAYNES26JUN2150PE","PE","100"
"55223","nse_fo","INOXWIND","INOXWIND26JUN122PE","PE","3575"
"55225","nse_fo","NIFTY","NIFTY26JUN34500PE","PE","65"
"55230","nse_fo","KOTAKBANK","KOTAKBANK26MAY482.5CE","CE","2000"
"55243","nse_fo","KOTAKBANK","KOTAKBANK26JUN482.5PE","PE","2000"
"55257","nse_fo","IREDA","IREDA26MAY186PE","PE","3450"
"55260","nse_fo","IREDA","IREDA26MAY188PE","PE","3450"
"55269","nse_fo","NIFTY","NIFTY26SEP7500PE","PE","65"
"55275","nse_fo","IRFC","IRFC26MAY135PE","PE","4250"
"55278","nse_fo","NIFTY","NIFTY26SEP13500CE","CE","65"
"55282","nse_fo","NIFTY","NIFTY26SEP19500CE","CE","65"
"55285","nse_fo","NIFTY","NIFTY26SEP22500PE","PE","65"
"55288","nse_fo","NIFTY","NIFTY26SEP28500CE","CE","65"
"55290","nse_fo","NIFTY","NIFTY26SEP31500CE","CE","65"
"55296","nse_fo","NIFTY","NIFTY26SEP40500CE","CE","65"
"55306","nse_fo","NIFTY","NIFTY26SEP48000CE","CE","65"
"55314","nse_fo","NIFTY","NIFTY26DEC6000CE","CE","65"
"55322","nse_fo","NIFTY","NIFTY26DEC16500CE","CE","65"
"55323","nse_fo","NIFTY","NIFTY26DEC16500PE","PE","65"
"55328","nse_fo","NIFTY","NIFTY26DEC25500CE","CE","65"
"55334","nse_fo","ITC","ITC26MAY397.5CE","CE","1600"
"55357","nse_fo","NIFTY","NIFTY27JUN4500PE","PE","65"
"55358","nse_fo","NTPC","NTPC26MAY297.5CE","CE","1500"
"55364","nse_fo","NIFTY","NIFTY27JUN10500CE","CE","65"
"55367","nse_fo","NIFTY","NIFTY27JUN13500PE","PE","65"
"55373","nse_fo","NIFTY","NIFTY27JUN19500PE","PE","65"
"55377","nse_fo","NIFTY","NIFTY27JUN25500PE","PE","65"
"55378","nse_fo","NIFTY","NIFTY27JUN28500CE","CE","65"
"55392","nse_fo","NIFTY","NIFTY27JUN37500CE","CE","65"
"55396","nse_fo","NIFTY","NIFTY27JUN42000CE","CE","65"
"55397","nse_fo","NIFTY","NIFTY27JUN42000PE","PE","65"
"55406","nse_fo","NIFTY","NIFTY27DEC3000CE","CE","65"
"55409","nse_fo","NIFTY","NIFTY27DEC4500PE","PE","65"
"55416","nse_fo","NIFTY","NIFTY27DEC13500CE","CE","65"
"55421","nse_fo","NIFTY","NIFTY27DEC16500PE","PE","65"
"55443","nse_fo","NIFTY","NIFTY27DEC40500PE","PE","65"
"55450","nse_fo","NIFTY","NIFTY27DEC46500CE","CE","65"
"55472","nse_fo","NIFTY","NIFTY28JUN22500CE","CE","65"
"55480","nse_fo","NIFTY","NIFTY28JUN31500CE","CE","65"
"55482","nse_fo","NIFTY","NIFTY28JUN34500CE","CE","65"
"56895","nse_fo","NIFTY","NIFTY26MAY18400CE","CE","65"
"56896","nse_fo","NIFTY","NIFTY26MAY18400PE","PE","65"
"56903","nse_fo","NIFTY","NIFTY2660220800PE","PE","65"
"56905","nse_fo","NIFTY","NIFTY2660220850PE","PE","65"
"56925","nse_fo","NIFTY","NIFTY2660221350PE","PE","65"
"56928","nse_fo","NIFTY","NIFTY2660221450CE","CE","65"
"56935","nse_fo","NIFTY","NIFTY2660221600PE","PE","65"
"56939","nse_fo","NIFTY","NIFTY2660221700PE","PE","65"
"56943","nse_fo","NIFTY","NIFTY2660221800PE","PE","65"
"56962","nse_fo","NIFTY","NIFTY2660222250PE","PE","65"
"56967","nse_fo","NIFTY","NIFTY2660222350PE","PE","65"
"74589","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY78300PE","PE","25"
"74630","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY78900PE","PE","25"
"74631","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY79000CE","CE","25"
"74635","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY79200CE","CE","25"
"74638","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY79300PE","PE","25"
"74641","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY79400PE","PE","25"
"74649","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY79800PE","PE","25"
"74653","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY80000PE","PE","25"
"74658","nse_fo","BAJFINANCE","BAJFINANCE26JUL1200CE","CE","750"
"74677","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY80800PE","PE","25"
"74680","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY80900CE","CE","25"
"74691","nse_fo","BANDHANBNK","BANDHANBNK26JUN147.5PE","PE","3600"
"74710","nse_fo","BANDHANBNK","BANDHANBNK26JUN197.5CE","CE","3600"
"74713","nse_fo","BANDHANBNK","BANDHANBNK26JUN202.5PE","PE","3600"
"74715","nse_fo","BANDHANBNK","BANDHANBNK26JUN207.5PE","PE","3600"
"74716","nse_fo","BANDHANBNK","BANDHANBNK26JUN212.5CE","CE","3600"
"74737","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY81300CE","CE","25"
"74801","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY83000CE","CE","25"
"74803","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY83500CE","CE","25"
"74842","nse_fo","BANDHANBNK","BANDHANBNK26JUN245PE","PE","3600"
"74861","nse_fo","BANDHANBNK","BANDHANBNK26JUL130CE","CE","3600"
"74866","nse_fo","BANDHANBNK","BANDHANBNK26JUL140PE","PE","3600"
"74870","nse_fo","BANKNIFTY","BANKNIFTY26JUN41800PE","PE","30"
"74881","nse_fo","BANKNIFTY","BANKNIFTY26JUN42500CE","CE","30"
"74884","nse_fo","BANKNIFTY","BANKNIFTY26JUN42600PE","PE","30"
"74902","nse_fo","BANKNIFTY","BANKNIFTY26JUN43200CE","CE","30"
"74910","nse_fo","BANKNIFTY","BANKNIFTY26JUN43300CE","CE","30"
"74927","nse_fo","BANDHANBNK","BANDHANBNK26JUL170PE","PE","3600"
"74942","nse_fo","BANDHANBNK","BANDHANBNK26JUL210CE","CE","3600"
"74945","nse_fo","BANDHANBNK","BANDHANBNK26JUL215PE","PE","3600"
"74966","nse_fo","BANDHANBNK","BANDHANBNK26JUL235CE","CE","3600"
"74972","nse_fo","BANDHANBNK","BANDHANBNK26JUL260CE","CE","3600"
"74974","nse_fo","BANDHANBNK","BANDHANBNK26JUL270CE","CE","3600"
"74978","nse_fo","BANKBARODA","BANKBARODA26JUN187.5CE","CE","2925"
"74980","nse_fo","BANKBARODA","BANKBARODA26JUN192.5CE","CE","2925"
"75006","nse_fo","BANKNIFTY","BANKNIFTY26JUN44600CE","CE","30"
"75023","nse_fo","BANKNIFTY","BANKNIFTY26JUN44900PE","PE","30"
"75037","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY92000CE","CE","25"
"75041","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY93000CE","CE","25"
"75084","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY94000PE","PE","25"
"75093","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY95000PE","PE","25"
"75099","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY95500PE","PE","25"
"75115","nse_fo","NIFTYNXT50","NIFTYNXT5026MAY97500PE","PE","25"
"75154","nse_fo","BANKBARODA","BANKBARODA26JUN212.5PE","PE","2925"
"75159","nse_fo","BANKNIFTY","BANKNIFTY26JUN46200PE","PE","30"
"75165","nse_fo","BANKNIFTY","BANKNIFTY26JUN46400PE","PE","30"
"75179","nse_fo","BANKNIFTY","BANKNIFTY26JUN47100PE","PE","30"
"75206","nse_fo","BANKBARODA","BANKBARODA26JUN267.5PE","PE","2925"
"75212","nse_fo","BANKBARODA","BANKBARODA26JUN282.5PE","PE","2925"
"75223","nse_fo","BANKBARODA","BANKBARODA26JUN312.5CE","CE","2925"
"75225","nse_fo","BANKBARODA","BANKBARODA26JUN317.5CE","CE","2925"
"75227","nse_fo","BANKNIFTY","BANKNIFTY26JUN47900CE","CE","30"
"75233","nse_fo","BANKBARODA","BANKBARODA26JUN327.5CE","CE","2925"
"75236","nse_fo","BANKBARODA","BANKBARODA26JUN332.5PE","PE","2925"
"75239","nse_fo","BANKBARODA","BANKBARODA26JUN342.5CE","CE","2925"
"75242","nse_fo","BANKBARODA","BANKBARODA26JUN347.5PE","PE","2925"
"75244","nse_fo","BANKNIFTY","BANKNIFTY26JUN48100PE","PE","30"
"75248","nse_fo","BANKNIFTY","BANKNIFTY26JUN48300PE","PE","30"
"75251","nse_fo","BANKNIFTY","BANKNIFTY26JUN48500CE","CE","30"
"75289","nse_fo","BANKNIFTY","BANKNIFTY26JUN50000PE","PE","30"
